stamp,x,y
17797,2.324181880704972,1.2468114490241908
17823,2.2916545275304387,1.2356795643919576
17849,2.27539085275967,1.2245476797597243
17875,2.250995335572607,1.2245476797597243
17901,2.2265998220185397,1.213415795127491
17927,2.2103361434820936,1.213415795127491
17953,2.194072464945648,1.213415795127491
17979,2.153413265668753,1.2245476797597243
18005,2.120885908648934,1.2245476797597243
18031,2.0883585516291148,1.2245476797597243
18057,2.063963034442052,1.2245476797597243
18083,2.031435675263278,1.2356795643919576
18109,1.9989083182965315,1.2356795643919576
18135,1.9663809581213714,1.2468114490241908
18161,1.9257217625570813,1.2468114490241908
18187,1.8850625700685224,1.2356795643919576
18213,1.8444033804566717,1.213415795127491
18239,1.8037441876364084,1.2022839104952578
18265,1.7956123507068964,1.1911520266539923
18291,1.7793486790794708,1.1688882573895258
18317,1.7630850090670052,1.1354926034928257
18343,1.746821333194977,1.1243607196515604
18369,1.7468213388953213,1.1020969503870937
18395,1.738689501753518,1.0909650657548604
18421,1.7305576657407826,1.079833181122627
18447,1.7224258325118786,1.0575694126491284
18473,1.7142939980742984,1.0353056433846617
18499,1.7061621619554168,1.0241737587524284
18525,1.6980303274249597,1.001909989487962
18551,1.6817666522839525,0.9907781056466964
18577,1.6573711385138352,0.9685143363822298
18603,1.6492393022224683,0.9573824517499966
18629,1.6329756284045207,0.9351186824855298
18655,1.616711951842547,0.9239867986442646
18681,1.6004482778388451,0.9017230293797979
18707,1.5923164413749915,0.8905911447475645
18733,1.5841846074694101,0.8683273754830979
18759,1.5679209306686086,0.8571954916418325
18785,1.576052772355152,0.8460636070095993
18811,1.576052774926692,0.8349317223773659
18837,1.5516572588782065,0.8237998377451327
18863,1.5597891005780178,0.8126679531128992
18889,1.5516572664734132,0.7904041846394007
18915,1.5353935894337847,0.7792723000071672
18941,1.5353935919389838,0.768140415374934
18967,1.5109980755853298,0.7570085307427006
18993,1.5272617577016983,0.7458766461104673
19019,1.5028662376474362,0.7458766461104673
19045,1.4947343983997516,0.7458766461104673
19071,1.4947343983997516,0.7458766461104673
19097,1.4866025591520668,0.7458766461104673
19123,1.4866025591520668,0.7458766461104673
19149,1.4784707187487784,0.7458766461104673
19175,1.4866025567264767,0.7570085307427006
19201,1.4866025567264767,0.7570085307427006
19227,1.4784707139241342,0.768140415374934
19253,1.4622070343262337,0.768140415374934
19279,1.4459433570875828,0.7570085307427006
19305,1.4378115178531663,0.7570085307427006
19331,1.4296796809514627,0.7458766461104673
19357,1.4134160013004895,0.7458766461104673
19383,1.4052841631901092,0.7347447614782341
19409,1.3890204869345755,0.7236128776369686
19435,1.3971523262087966,0.7236128776369686
19461,1.3890204892009477,0.7124809930047353
19487,1.3727568117102011,0.7013491083725021
19513,1.3564931341663815,0.6902172237402686
19539,1.3483612936967522,0.6902172237402686
19565,1.3320976172421957,0.6790853391080355
19591,1.315833939578963,0.667953454475802
19617,1.2833065840932785,0.6456896860023035
19643,1.2751747468067978,0.63455780137007
19669,1.2914384267231347,0.63455780137007
19695,1.2914384267231347,0.63455780137007
19721,1.3158339460198378,0.63455780137007
19747,1.3239657854002043,0.63455780137007
19773,1.3320976259361745,0.63455780137007
19799,1.3320976259361745,0.63455780137007
19825,1.3402294653165412,0.63455780137007
19851,1.3483613024968764,0.6456896860023035
19877,1.3564931430195784,0.6456896860023035
19903,1.3646249823866767,0.6456896860023035
19929,1.3890205027991795,0.6456896860023035
19955,1.4134160174437256,0.667953454475802
19981,1.42967969494774,0.6790853391080355
20007,1.4540752117127078,0.6902172237402686
20033,1.486602564003247,0.7236128776369686
20059,1.5353935969493826,0.7458766461104673
20085,1.5760527877843933,0.7792723000071672
20111,1.6167119808592392,0.801536068480666
20137,1.6736348476724239,0.8460636070095993
20163,1.7142940400307882,0.8683273754830979
20189,1.7468214015991066,0.8571954916418325
20215,1.7712169172097425,0.8683273754830979
20241,1.8200079552869624,0.8683273754830979
20267,1.8525353098268464,0.8794592601153313
20293,1.8931945044913874,0.8905911447475645
20318,1.933853703334191,0.8905911447475645
20345,1.9663810607905878,0.8905911447475645
20371,1.9826447400965885,0.8905911447475645
20397,1.9907765791717866,0.8905911447475645
20423,1.998908419402589,0.8905911447475645
20449,2.0070402552030333,0.9017230293797979
20475,2.0151720921325453,0.9128549140120312
20501,2.031435764756356,0.9351186824855298
20527,2.047699439459513,0.9462505671177632
20553,2.0395675937950024,0.9685143363822298
20579,2.039567587139349,0.9907781056466964
20605,2.023303901469595,1.0130418741201952
20631,2.0233038981683045,1.0241737587524284
20657,2.015172062540347,1.0130418741201952
20683,2.0151720592523246,1.0241737587524284
20709,2.015172052676281,1.046437528016895
20735,2.007040206081725,1.0687012964903937
20761,2.0151720428122144,1.079833181122627
20787,2.0151720362361707,1.1020969503870937
20813,2.0070401929827093,1.1132288350193271
20839,1.9989083509113892,1.1243607196515604
20865,1.9989083476499034,1.1354926034928257
20891,2.007040183158448,1.1466244881250591
20917,1.9907765044627836,1.1466244881250591
20943,1.9826446592228544,1.1688882573895258
20969,1.9826446592228544,1.1688882573895258
20995,1.9745128140359984,1.1911520266539923
21021,1.95824912905619,1.213415795127491
21047,1.9582491226659,1.2356795643919576
21073,1.9419854441825268,1.2356795643919576
21099,1.9257217625570813,1.2468114490241908
21125,1.8931944025544076,1.2579433336564245
21151,1.8769307222172484,1.2690752182886575
21176,1.8769307191547853,1.2802071021299228
21203,1.8687988763391745,1.2913389867621565
21229,1.860667034705704,1.3024708713943896
21255,1.8525351919431654,1.3136027560266228
21281,1.8525351858978485,1.3358665252910895
21307,1.8444033413345966,1.358130293764588
21333,1.8444033383252059,1.3692621783968215
21359,1.8362714986649356,1.3692621783968215
21385,1.8281396571774153,1.3803940630290548
21411,1.828139654194561,1.3915259476612882
21437,1.8200078157164308,1.3915259476612882
21463,1.8118759731263794,1.4026578322935215
21489,1.803744131718468,1.4137897161347868
21515,1.8037441287754186,1.4249216007670202
21541,1.7956122862517072,1.4360534853992535
21567,1.7874804449101365,1.4471853700314867
21593,1.7956122803921448,1.4583172546637202
21619,1.7956122774623628,1.4694491392959534
21645,1.7956122745325824,1.4805810231372187
21671,1.7874804361605974,1.4805810231372187
21697,1.771216758261024,1.4805810231372187
21723,1.7630849198890395,1.4805810231372187
21748,1.7549530803614508,1.4805810231372187
21775,1.7549530774980098,1.4917129077694522
21801,1.7549530774980098,1.4917129077694522
21827,1.7549530774980098,1.4917129077694522
21853,1.7468212362891213,1.5028447924016854
21879,1.7549530746345696,1.5028447924016854
21905,1.7386893939511647,1.5139766770339187
21931,1.7305575527953485,1.525108561666152
21957,1.7305575499717123,1.5362404462983852
21983,1.7142938694077219,1.5473723301396507
22009,1.7224257088557013,1.5473723301396507
22035,1.6980301916673668,1.5473723301396507
22061,1.6980301916673668,1.5473723301396507
22087,1.6898983533749912,1.5473723301396507
22113,1.6898983533749912,1.5473723301396507
22139,1.6898983506176957,1.558504214771884
22165,1.681766512338588,1.558504214771884
22191,1.6898983478604004,1.5696360994041172
22217,1.7061620227638514,1.5807679840363509
22243,1.7142938554222236,1.6030317533008174
22269,1.7061620171961887,1.6030317533008174
22295,1.714293852625124,1.6141636371420829
22321,1.7061620144123573,1.6141636371420829
22347,1.706162011628526,1.6252955217743161
22373,1.698030175043987,1.6141636371420829
22399,1.6898983340739255,1.6252955217743161
22425,1.6980301695028601,1.6364274064065494
22451,1.6980301667322972,1.6475592910387826
22477,1.7061620004931999,1.6698230603032493
22503,1.7061619949255367,1.6920868287767479
22529,1.7305574991462642,1.736614367305681
22555,1.7468211650348116,1.7811419050436468
22581,1.7712166744516928,1.8034056743081133
22607,1.7712166715617155,1.8145375581493783
22633,1.7712166744516928,1.8034056743081133
22659,1.7630848422179028,1.7811419050436468
22685,1.7468211707351564,1.7588781357791798
22711,1.7386893343761767,1.7477462511469466
22737,1.7224256638898157,1.7254824826734478
22763,1.7224256610794477,1.736614367305681
22789,1.738689337213081,1.736614367305681
22815,1.7386893343761767,1.7477462511469466
22841,1.746821173585329,1.7477462511469466
22867,1.7630848508480295,1.7477462511469466
22893,1.7712166831216238,1.770010020411413
22919,1.795612198358264,1.770010020411413
22945,1.9094579345545184,1.7811419050436468
22971,1.9582489629086473,1.79227378967588
22997,1.9663808041175364,1.7811419050436468
23023,2.0070399932227088,1.79227378967588
23049,2.023303670379264,1.79227378967588
23075,2.047699185536295,1.79227378967588
23101,2.0639628593252186,1.8034056743081133
23127,2.0802265364552373,1.8034056743081133
23153,2.0802265364552373,1.8034056743081133
23179,2.096490213585256,1.8034056743081133
23205,2.0964902170059596,1.79227378967588
23231,2.0883583778498807,1.79227378967588
23257,2.088358374442445,1.8034056743081133
23283,2.088358374442445,1.8034056743081133
23309,2.096490213585256,1.8034056743081133
23335,2.1046220481384905,1.8145375581493783
23361,2.104622044704518,1.825669442781612
23387,2.104622041270546,1.8368013274138453
23413,2.104622037836573,1.8479332120460785
23439,2.1127538734790705,1.859065096678312
23464,2.1208857079394283,1.8701969813105452
23491,2.1371493814231837,1.8813288651518105
23517,2.145281219317514,1.8813288651518105
23543,2.153413058367448,1.8813288651518105
23569,2.169676731771594,1.892460749784044
23595,2.1696767282314764,1.9035926344162772
23621,2.1778085660992703,1.9035926344162772
23647,2.185940403967064,1.9035926344162772
23673,2.185940403967064,1.9035926344162772
23699,2.1859404004004093,1.9147245190485105
23725,2.185940403967064,1.9035926344162772
23751,2.1778085660992703,1.9035926344162772
23777,2.169676731771594,1.892460749784044
23803,2.153413058367448,1.8813288651518105
23829,2.1452812228178275,1.8701969813105452
23855,2.137149384910229,1.8701969813105452
23881,2.120885711399937,1.859065096678312
23907,2.129017553950185,1.8479332120460785
23933,2.1208857148604463,1.8479332120460785
23959,2.129017553950185,1.8479332120460785
23985,2.1452812298184543,1.8479332120460785
24011,2.1859404182336806,1.859065096678312
24037,2.1859404218003355,1.8479332120460785
24063,2.210335937913947,1.8479332120460785
24089,2.210335937913947,1.8479332120460785
24115,2.226599618570816,1.8368013274138453
24141,2.226599622203811,1.825669442781612
24167,2.234731460164482,1.825669442781612
24193,2.2591269752020993,1.825669442781612
24219,2.2753906522790452,1.825669442781612
24245,2.2753906559916497,1.8145375581493783
24271,2.275390659704254,1.8034056743081133
24297,2.2672588254163824,1.79227378967588
24323,2.2753906671294626,1.7811419050436468
24349,2.2835225088690794,1.770010020411413
24375,2.2591269936324396,1.770010020411413
24401,2.299786186078707,1.770010020411413
24427,2.3241816948865233,1.79227378967588
24453,2.356709044198744,1.8034056743081133
24479,2.372972721328763,1.8034056743081133
24505,2.372972721328763,1.8034056743081133
24531,2.389236390662063,1.825669442781612
24557,2.3973682325343617,1.8145375581493783
24583,2.405500071663905,1.8145375581493783
24609,2.429895586741326,1.8145375581493783
24635,2.413631909637844,1.8145375581493783
24661,2.413631909637844,1.8145375581493783
24687,2.421763748767387,1.8145375581493783
24713,2.429895586741326,1.8145375581493783
24739,2.438027424715265,1.8145375581493783
24765,2.438027424715265,1.8145375581493783
24791,2.4380274286932337,1.8034056743081133
24817,2.446159267836045,1.8034056743081133
24843,2.446159267836045,1.8034056743081133
24869,2.454291101818748,1.8145375581493783
24895,2.47055477892223,1.8145375581493783
24921,2.486818451968136,1.825669442781612
24947,2.5030821249609687,1.8368013274138453
24973,2.5274776358348627,1.8479332120460785
24999,2.5518731466291475,1.859065096678312
25025,2.576268654295901,1.8813288651518105
25051,2.600664164891163,1.892460749784044
25077,2.6250596711236804,1.9147245190485105
25103,2.6738506799039192,1.970383941418709
25129,2.714509853439705,2.0149114791566745
25155,2.755169030940191,2.0483071330533744
25181,2.7876963737800238,2.070570902317841
25207,2.812091889097544,2.070570902317841
25233,2.820223735969462,2.0483071330533744
25259,2.820223754375753,2.003779595315409
25285,2.812091930392286,1.970383941418709
25311,2.836487449540553,1.9592520567864757
25337,2.852751126299063,1.9592520567864757
25363,2.8771466408590247,1.9592520567864757
25389,2.901542155418988,1.9592520567864757
25415,2.9178058321774976,1.9592520567864757
25441,2.94220134673746,1.9592520567864757
25467,2.966596862453026,1.9592520567864757
25493,2.9909923770129887,1.9592520567864757
25519,3.064178916848862,1.970383941418709
25545,3.104838108100993,1.970383941418709
25571,3.129233622621151,1.970383941418709
25597,3.145497299353124,1.970383941418709
25623,3.1617609760850973,1.970383941418709
25649,3.19428832839344,1.970383941418709
25675,3.202420167337229,1.970383941418709
25701,3.218683838817488,1.9815158260509425
25727,3.2268156713274228,1.992647710683176
25753,3.2268156713274228,1.992647710683176
25779,3.2349474985325712,2.0149114791566745
25805,3.2593430087310598,2.026043363788908
25831,3.267474841121581,2.037175248421141
25857,3.2837385069786182,2.0594390176856074
25883,3.283738501620758,2.070570902317841
25909,3.300002167345113,2.0928346707913397
25935,3.3081339995896837,2.1039665554235727
25961,3.31626582755239,2.1262303246880396
25987,3.3243976543064195,2.148494093952506
26013,3.3406613197123383,2.170757862426005
26038,3.348793146333686,2.193021631690472
26065,3.356924974057565,2.2152854009549383
26091,3.356924963103019,2.237549169428437
26117,3.365056789591685,2.259812938692904
26143,3.373188616027278,2.2820767079573705
26169,3.3813204435654023,2.3043404764308693
26195,3.3975841139576715,2.315472361063102
26221,3.4057159457776596,2.3266042456953357
26247,3.4219796104936315,2.3488680149598022
26273,3.430111442234012,2.3599998988010675
26299,3.446375112413989,2.371131783433301
26325,3.4626387938404135,2.3599998988010675
26351,3.4789024696436135,2.3599998988010675
26377,3.495166145446814,2.3599998988010675
26403,3.503297982770612,2.3599998988010675
26429,3.519561652831175,2.371131783433301
26455,3.535825322838666,2.3822636680655345
26481,3.535825322838666,2.3822636680655345
26507,3.5520889927930837,2.393395552697767
26533,3.5520889927930837,2.393395552697767
26559,3.5683526673610717,2.393395552697767
26585,3.5683526673610717,2.393395552697767
26611,3.5764844999651553,2.404527437330001
26637,3.5764844999651553,2.404527437330001
26663,3.5764844999651553,2.404527437330001
26689,3.576484505800669,2.393395552697767
26715,3.5927481873863103,2.3822636680655345
26741,3.5927481873863103,2.3822636680655345
26767,3.592748193248361,2.371131783433301
26793,3.592748193248361,2.371131783433301
26819,3.5846163664797914,2.3488680149598022
26845,3.5927482108345123,2.3377361303275688
26871,3.5927482166965627,2.3266042456953357
26897,3.584616384026139,2.315472361063102
26923,3.5927482166965627,2.3266042456953357
26949,3.5927482225586136,2.315472361063102
26975,3.5683527197612857,2.2932085917986353
27001,3.5520890507501783,2.2820767079573705
27027,3.519561704514905,2.2709448233251366
27053,3.5114298728143303,2.259812938692904
27079,3.4870343638630517,2.24868105406067
27105,3.4707706877944875,2.24868105406067
27131,3.446375179892666,2.237549169428437
27157,3.413847834428219,2.2264172847962036
27183,3.405715995789599,2.2264172847962036
27209,3.381320482184946,2.2264172847962036
27235,3.3487931354056766,2.2152854009549383
27261,3.3243976217612183,2.2152854009549383
27287,3.291870274835999,2.204153516322705
27313,3.267474761151737,2.204153516322705
27339,3.243079247467475,2.204153516322705
27365,3.218683728531499,2.2152854009549383
27391,3.2024200471581485,2.2264172847962036
27417,3.1861563710365113,2.2264172847962036
27443,3.178024527212518,2.237549169428437
27469,3.161760847114185,2.24868105406067
27495,3.1454971659133206,2.259812938692904
27521,3.137365322195472,2.2709448233251366
27547,3.121101647335584,2.2709448233251366
27573,3.1129698036708096,2.2820767079573705
27599,3.096706122629165,2.2932085917986353
27625,3.080442446666746,2.2932085917986353
27651,3.072310604250451,2.3043404764308693
27677,3.064178756861075,2.3266042456953357
27703,3.0560469033828186,2.3599998988010675
27729,3.056046893410117,2.3822636680655345
27755,3.0560468834374164,2.404527437330001
27781,3.0479150362205263,2.4267912058034997
27807,3.0479150213012796,2.4601868597001992
27833,3.0479150063820324,2.4935825128059315
27859,3.031651325950724,2.504714397438165
27885,3.039783148222593,2.5381100513348644
27911,3.0479149616242918,2.593769473705063
27937,3.039783113503894,2.6160332429695297
27963,3.0397831085440794,2.6271651268107954
27989,3.0153876012924004,2.6160332429695297
28015,2.9828602655074823,2.58263758907283
28041,2.942201077904102,2.58263758907283
28067,2.9096737332622835,2.5715057044405967
28093,2.8771463826642645,2.5715057044405967
28119,2.8364871996226517,2.560373819808363
28145,2.8039598489715596,2.560373819808363
28171,2.7714324994760724,2.560373819808363
28197,2.763300661235497,2.560373819808363
28223,2.7470369814277933,2.5715057044405967
28249,2.7307733061287838,2.5715057044405967
28275,2.7145096275562905,2.58263758907283
28301,2.6901141140697797,2.58263758907283
28327,2.67385043995291,2.58263758907283
28353,2.6494549307893407,2.5715057044405967
28379,2.608795743119619,2.5715057044405967
28405,2.5844002349657016,2.560373819808363
28431,2.5518728843146103,2.560373819808363
28457,2.535609204851879,2.5715057044405967
28483,2.511213692481166,2.5715057044405967
28509,2.4868181760528763,2.58263758907283
28535,2.4705545007804033,2.58263758907283
28561,2.446158984458258,2.593769473705063
28587,2.429895309212321,2.593769473705063
28613,2.4054997969212186,2.593769473705063
28639,2.3811042873596033,2.58263758907283
28665,2.3567087750286957,2.58263758907283
28691,2.3323132626977876,2.58263758907283
28717,2.307917754132558,2.5715057044405967
28743,2.2753904072471434,2.560373819808363
28769,2.259126735607666,2.549241935967098
28795,2.250994898509427,2.549241935967098
28821,2.2428630675746484,2.5269781667026314
28847,2.234731237742401,2.504714397438165
28873,2.22659940785708,2.482450628964666
28899,2.2103357395586976,2.4601868597001992
28925,2.210335743165157,2.449054975067966
28951,2.2022039119782826,2.4267912058034997
28977,2.194072078314016,2.415659321962234
29003,2.1940720818939394,2.404527437330001
29029,2.202203922757856,2.393395552697767
29055,2.2103357648039124,2.3822636680655345
29081,2.2184676057209023,2.371131783433301
29107,2.2347312851438303,2.3599998988010675
29133,2.24286312612716,2.3488680149598022
29159,2.2509949719654307,2.3266042456953357
29185,2.259126813015102,2.315472361063102
29211,2.2672586552469127,2.3043404764308693
29237,2.2591268203872388,2.2932085917986353
29263,2.2672586700442587,2.259812938692904
29289,2.2591268388175796,2.237549169428437
29315,2.259126846189716,2.2152854009549383
29341,2.2591268498757837,2.204153516322705
29367,2.259126857247921,2.1818897470582383
29393,2.250995023384631,2.170757862426005
29419,2.250995023384631,2.170757862426005
29445,2.2509950270574315,2.159625977793772
29471,2.2428631919987336,2.148494093952506
29497,2.218467681735176,2.137362209320273
29523,2.194072171392009,2.1262303246880396
29549,2.185940339767283,2.1039665554235727
29575,2.1534129951229772,2.081702786159106
29601,2.137149325630459,2.0594390176856074
29627,2.1127538183232186,2.037175248421141
29653,2.088358309701157,2.0149114791566745
29679,2.0639628020754808,1.992647710683176
29705,2.039567294290586,1.970383941418709
29731,2.0233036208599033,1.9592520567864757
29757,2.007039947376148,1.9481201721542425
29783,1.9826444392462812,1.9258564036807437
29809,1.9663807624081622,1.9258564036807437
29835,1.9501170887519201,1.9147245190485105
29861,1.9175897424358224,1.892460749784044
29887,1.8850623947518304,1.8701969813105452
29913,1.86879871778103,1.8701969813105452
29939,1.844403205912021,1.859065096678312
29965,1.8362713668355508,1.859065096678312
29991,1.8200076939634044,1.8479332120460785
30017,1.811875854873666,1.8479332120460785
30043,1.7793485077880136,1.825669442781612
30069,1.7549530001851146,1.79227378967588
30095,1.7468211650348116,1.7811419050436468
30121,1.7224256554587118,1.7588781357791798
30147,1.6980301445677906,1.736614367305681
30173,1.6817664739222113,1.7143505980412146
30199,1.6573709600351674,1.7032187134089813
30225,1.6411072880216935,1.6809549441445146
30251,1.61671177774238,1.6586911756710159
30277,1.5923162699019258,1.6252955217743161
30303,1.5679207592643714,1.6030317533008174
30329,1.5516570867201702,1.5807679840363509
30355,1.5353934140698233,1.558504214771884
30381,1.5191297388346683,1.5473723301396507
30407,1.5191297437919944,1.525108561666152
30433,1.5191297462706577,1.5139766770339187
30459,1.5109979128692674,1.4917129077694522
30485,1.5109979178000572,1.4694491392959534
30511,1.5028660831634546,1.4471853700314867
30537,1.4947342496293827,1.4249216007670202
30563,1.4866024160422378,1.4026578322935215
30589,1.470338742755018,1.3803940630290548
30615,1.4622069078795878,1.358130293764588
30641,1.4459432344066134,1.3358665252910895
30667,1.421547722256486,1.3136027560266228
30693,1.3971522099471412,1.2913389867621565
30719,1.3808885361026575,1.2690752182886575
30745,1.3483611836951916,1.2468114490241908
30771,1.323965668747965,1.2356795643919576
30797,1.315833832231039,1.2245476797597243
30823,1.3158338343779976,1.213415795127491
30849,1.3077019945319728,1.213415795127491
30875,1.3158338365249562,1.2022839104952578
30901,1.3158338343779976,1.213415795127491
30927,1.3077019966656631,1.2022839104952578
30953,1.3158338343779976,1.213415795127491
30979,1.3158338365249562,1.2022839104952578
31005,1.3077019966656631,1.2022839104952578
31031,1.2833064814928774,1.1911520266539923
31057,1.2670428049707079,1.180020142021759
31083,1.2507791263546526,1.180020142021759
31109,1.242647289651972,1.1688882573895258
31135,1.226383613010389,1.1577563727572924
31161,1.2182517742536272,1.1577563727572924
31187,1.2019880975457033,1.1466244881250591
31213,1.1938562595680051,1.1354926034928257
31239,1.185724420784707,1.1354926034928257
31265,1.1694607439706377,1.1243607196515604
31291,1.1531970689850908,1.1020969503870937
31317,1.1288015532019684,1.0909650657548604
31343,1.1125378743736225,1.0909650657548604
31369,1.1125378725583686,1.1020969503870937
31395,1.1125378707431144,1.1132288350193271
31421,1.1044060319332798,1.1132288350193271
31447,1.1125378707431144,1.1132288350193271
31473,1.1125378689278604,1.1243607196515604
31499,1.1288015458348069,1.1354926034928257
31525,1.1369333857737094,1.1354926034928257
31551,1.1369333857737094,1.1354926034928257
31577,1.1450652264253343,1.1243607196515604
31603,1.1531970652219008,1.1243607196515604
31629,1.1531970671034957,1.1132288350193271
31655,1.1613289089637977,1.1020969503870937
31681,1.1531970708666854,1.0909650657548604
31707,1.1694607516031628,1.079833181122627
31733,1.177592593529805,1.0687012964903937
31759,1.1857244343273805,1.0575694126491284
31785,1.1857244343273805,1.0575694126491284
31811,1.2101199521115111,1.0575694126491284
31837,1.2263836330204745,1.046437528016895
31863,1.2426473119549661,1.046437528016895
31889,1.2589109929435391,1.0353056433846617
31915,1.267042831846251,1.0353056433846617
31941,1.283306512901164,1.0241737587524284
31967,1.2995701918887284,1.0241737587524284
31993,1.307702032938399,1.0130418741201952
32019,1.3239657141127266,1.001909989487962
32045,1.3320975563843411,0.9907781056466964
32071,1.3402293975268893,0.9796462210144632
32097,1.3483612386959734,0.9685143363822298
32123,1.3564930788338982,0.9685143363822298
32149,1.3646249178162193,0.9685143363822298
32175,1.3646249178162193,0.9685143363822298
32201,1.3808885969364653,0.9685143363822298
32227,1.3808885969364653,0.9685143363822298
32253,1.3890204348080182,0.9796462210144632
32279,1.3971522737770712,0.9796462210144632
32305,1.405284110453215,0.9907781056466964
32331,1.4215477895203885,0.9907781056466964
32357,1.4296796272990644,1.001909989487962
32383,1.437811466241581,1.001909989487962
32409,1.4459433028248478,1.0130418741201952
32435,1.4540751429096999,1.0130418741201952
32461,1.4622069794531622,1.0241737587524284
32487,1.4703388171256928,1.0353056433846617
32513,1.4784706536160823,1.046437528016895
32539,1.4947343301117153,1.0575694126491284
32565,1.4947343301117153,1.0575694126491284
32591,1.5028661689878908,1.0575694126491284
32617,1.5191298454171829,1.0687012964903937
32643,1.535393526803801,1.0575694126491284
32669,1.5272616879276255,1.0575694126491284
32695,1.5435253681984442,1.046437528016895
32721,1.5435253681984442,1.046437528016895
32747,1.6411074299390458,1.0909650657548604
32773,1.7142939756975029,1.1243607196515604
32799,1.803744196465556,1.1688882573895258
32825,1.8037441994086054,1.1577563727572924
32851,1.8200078780777333,1.1577563727572924
32877,1.9013262609609662,1.1911520266539923
32903,1.9094580996779238,1.1911520266539923
32929,1.9175899426792884,1.180020142021759
32955,1.9257217845515864,1.1688882573895258
32981,1.9419854631941775,1.1688882573895258
33007,1.958249141836769,1.1688882573895258
33033,1.9745128172576791,1.180020142021759
33059,1.9745128140359984,1.1911520266539923
33085,1.9826446495180068,1.2022839104952578
33111,1.9989083280809892,1.2022839104952578
33137,2.007040163509924,1.213415795127491
33163,2.063963024339158,1.2579433336564245
33189,2.1208858878858825,1.2913389867621565
33215,2.169676912317604,1.324734640658856
33241,2.218467938735794,1.3469984091323548
33267,2.2265997784226004,1.3469984091323548
33293,2.2347316133075403,1.358130293764588
33319,2.242863451825475,1.358130293764588
33345,2.2428634554850064,1.3469984091323548
33371,2.250995295171813,1.3469984091323548
33397,2.2509952988446122,1.3358665252910895
33423,2.2591271373890836,1.3358665252910895
33449,2.2591271373890836,1.3358665252910895
33475,2.2753908193462338,1.324734640658856
33501,2.2672589807884944,1.324734640658856
33527,2.2753908193462338,1.324734640658856
33553,2.2753908230588373,1.3136027560266228
33579,2.2753908230588373,1.3136027560266228
33605,2.2835226653557172,1.3024708713943896
33631,2.2835226653557172,1.3024708713943896
33657,2.2997863436798722,1.3024708713943896
33683,2.2997863399274636,1.3136027560266228
33709,2.3404455274562097,1.3358665252910895
33735,2.3811047186046825,1.3469984091323548
33761,2.413632067164375,1.3692621783968215
33787,2.454291249985404,1.4026578322935215
33813,2.4949504324083858,1.4360534853992535
33839,2.519345941773467,1.4583172546637202
33865,2.551873288195712,1.4805810231372187
33891,2.5925324781367793,1.4917129077694522
33917,2.616927986984401,1.5139766770339187
33943,2.6413234988268726,1.525108561666152
33969,2.657587172284092,1.5362404462983852
33995,2.673850845688239,1.5473723301396507
34021,2.69011452227299,1.5473723301396507
34047,2.681982688356627,1.5362404462983852
34073,2.673850850050983,1.5362404462983852
34099,2.673850850050983,1.5362404462983852
34125,2.6657190105897355,1.5362404462983852
34151,2.6738508544137285,1.525108561666152
34177,2.673850850050983,1.5362404462983852
34203,2.6738508544137285,1.525108561666152
34229,2.6657190149392127,1.525108561666152
34255,2.6657190192886895,1.5139766770339187
34281,2.6657190192886895,1.5139766770339187
